device_id,name,group,timestamp,true_value,historical,knn,combined,timesfm
317,22F7 (SM4),A-Connected,13-10-2021 20:00,47.0,48.0,50.0,48.7501674480911,47
317,22F7 (SM4),A-Connected,10-09-2021 21:00,51.0,47.0,50.0,49.09858601728202,50
317,22F7 (SM4),A-Connected,05-09-2021 06:00,46.0,47.5,46.0,46.5625,46
317,22F7 (SM4),A-Connected,23-09-2021 20:00,49.0,46.0,59.0,46.775737704918036,48
317,22F7 (SM4),A-Connected,24-12-2021 17:00,46.0,47.0,47.0,46.99999999999999,46
317,22F7 (SM4),A-Connected,14-11-2021 18:00,46.0,46.5,50.0,48.83092783505154,46
317,22F7 (SM4),A-Connected,23-11-2021 12:00,49.0,47.0,54.0,48.08888888888889,46
317,22F7 (SM4),A-Connected,15-12-2021 15:00,53.0,46.0,58.0,46.81977878985036,52
317,22F7 (SM4),A-Connected,28-11-2021 00:00,46.0,46.0,58.0,46.83304970365589,46
317,22F7 (SM4),A-Connected,07-12-2021 17:00,47.0,46.0,50.0,46.81237911025145,47
317,22F7 (SM4),A-Connected,02-09-2021 09:00,48.0,47.0,56.0,55.64930980255111,
317,22F7 (SM4),A-Connected,02-10-2021 04:00,47.0,47.5,46.5,46.96702702702702,46
317,22F7 (SM4),A-Connected,24-10-2021 16:00,45.0,46.0,52.0,48.29960672148731,46
317,22F7 (SM4),A-Connected,26-11-2021 15:00,46.0,46.0,52.0,48.52743362831858,46
317,22F7 (SM4),A-Connected,12-09-2021 23:00,53.0,49.0,48.0,48.49002367264119,51
317,22F7 (SM4),A-Connected,11-10-2021 14:00,47.0,47.0,55.0,47.99816513761468,47
317,22F7 (SM4),A-Connected,14-10-2021 08:00,46.0,46.5,56.0,49.55747126436781,46
317,22F7 (SM4),A-Connected,19-10-2021 16:00,45.0,46.0,53.0,49.37610619469027,45
317,22F7 (SM4),A-Connected,22-12-2021 18:00,46.0,47.0,50.0,49.37147102526002,46
317,22F7 (SM4),A-Connected,05-12-2021 06:00,46.0,46.0,47.0,46.36082474226804,46
317,22F7 (SM4),A-Connected,03-11-2021 15:00,51.0,46.0,58.0,47.011779293242405,48
317,22F7 (SM4),A-Connected,17-10-2021 03:00,47.0,48.0,46.5,47.46020066889632,47
317,22F7 (SM4),A-Connected,12-10-2021 03:00,47.0,47.5,46.0,47.151702786377705,47
317,22F7 (SM4),A-Connected,28-09-2021 13:00,48.0,46.0,57.0,47.9592549476135,46
317,22F7 (SM4),A-Connected,23-09-2021 03:00,47.0,47.0,46.5,46.69100169779287,47
317,22F7 (SM4),A-Connected,16-10-2021 23:00,48.0,47.0,48.0,47.23832092078538,48
317,22F7 (SM4),A-Connected,06-10-2021 13:00,48.0,47.0,61.0,47.686648501362406,48
317,22F7 (SM4),A-Connected,03-09-2021 13:00,46.0,47.5,57.0,48.467592592592595,
317,22F7 (SM4),A-Connected,29-09-2021 15:00,46.0,46.5,54.0,47.43065693430657,46
317,22F7 (SM4),A-Connected,06-10-2021 16:00,46.0,47.0,57.5,47.64961585119289,47
317,22F7 (SM4),A-Connected,20-11-2021 03:00,46.0,48.5,56.0,50.2006160572337,46
317,22F7 (SM4),A-Connected,14-09-2021 06:00,46.0,47.5,58.0,50.48827208756842,46
317,22F7 (SM4),A-Connected,25-12-2021 05:00,46.0,46.0,48.5,46.84236057813424,46
317,22F7 (SM4),A-Connected,01-09-2021 21:00,46.0,,54.0,54.0,
317,22F7 (SM4),A-Connected,20-11-2021 21:00,45.0,46.0,48.0,47.65203907582571,46
317,22F7 (SM4),A-Connected,15-12-2021 08:00,52.0,46.0,59.0,46.76342281879194,52
317,22F7 (SM4),A-Connected,11-09-2021 17:00,46.0,46.0,51.0,46.81687612208258,46
317,22F7 (SM4),A-Connected,26-09-2021 19:00,47.0,46.0,51.0,48.62910478266794,46
317,22F7 (SM4),A-Connected,25-11-2021 01:00,46.0,46.0,46.0,46.0,46
317,22F7 (SM4),A-Connected,28-09-2021 16:00,48.0,46.5,58.5,48.5377358490566,48
317,22F7 (SM4),A-Connected,24-09-2021 13:00,46.0,46.0,57.0,48.750731318145554,46
317,22F7 (SM4),A-Connected,26-12-2021 04:00,46.0,46.0,50.0,46.93863188514592,46
317,22F7 (SM4),A-Connected,11-09-2021 07:00,50.0,47.0,47.0,47.00000000000001,48
317,22F7 (SM4),A-Connected,16-10-2021 06:00,47.0,48.0,56.0,49.111366245694605,47
317,22F7 (SM4),A-Connected,14-09-2021 13:00,48.0,46.5,62.5,47.24746712165365,47
317,22F7 (SM4),A-Connected,13-10-2021 23:00,47.0,47.0,46.0,46.51758793969849,47
317,22F7 (SM4),A-Connected,25-12-2021 07:00,46.0,47.0,48.0,47.34544042791821,46
317,22F7 (SM4),A-Connected,07-09-2021 07:00,48.0,47.0,55.0,47.65615141955837,54
317,22F7 (SM4),A-Connected,17-10-2021 22:00,46.0,47.5,53.0,48.25157816561457,46
317,22F7 (SM4),A-Connected,23-11-2021 05:00,46.0,46.0,48.0,46.84787904241916,45
317,22F7 (SM4),A-Connected,11-12-2021 02:00,46.0,46.5,53.0,47.08184143222507,46
317,22F7 (SM4),A-Connected,31-10-2021 09:00,46.0,46.0,53.0,50.28940217391305,46
317,22F7 (SM4),A-Connected,15-10-2021 10:00,46.0,47.0,58.5,48.54362416107382,45
317,22F7 (SM4),A-Connected,23-10-2021 16:00,46.0,46.0,56.5,48.71277941796711,46
317,22F7 (SM4),A-Connected,26-09-2021 22:00,46.0,47.5,47.0,47.19101508916324,48
317,22F7 (SM4),A-Connected,09-10-2021 06:00,51.0,47.0,48.0,47.32232261887128,50
317,22F7 (SM4),A-Connected,16-12-2021 03:00,57.0,47.0,47.0,46.99999999999999,54
317,22F7 (SM4),A-Connected,20-12-2021 01:00,46.0,46.5,57.0,48.794174238375206,46
317,22F7 (SM4),A-Connected,05-10-2021 03:00,47.0,47.5,49.0,47.71614151464898,46
317,22F7 (SM4),A-Connected,07-10-2021 10:00,46.0,46.0,57.0,46.690603200656554,46
317,22F7 (SM4),A-Connected,19-11-2021 04:00,47.0,48.0,46.0,46.109457513202116,47
317,22F7 (SM4),A-Connected,18-12-2021 19:00,50.0,46.0,58.0,49.94660270115242,49
317,22F7 (SM4),A-Connected,04-11-2021 09:00,46.0,46.0,59.0,46.64549105512962,49
317,22F7 (SM4),A-Connected,05-09-2021 03:00,46.0,48.0,47.0,47.364365971107546,45
317,22F7 (SM4),A-Connected,03-12-2021 00:00,46.0,46.0,53.0,46.43946188340807,46
317,22F7 (SM4),A-Connected,19-11-2021 01:00,46.0,47.0,46.0,46.07798111668026,45
317,22F7 (SM4),A-Connected,06-11-2021 14:00,49.0,47.5,56.0,47.87988826815643,46
317,22F7 (SM4),A-Connected,21-11-2021 19:00,47.0,46.0,56.0,48.276138069034516,46
317,22F7 (SM4),A-Connected,10-10-2021 01:00,48.0,47.0,47.0,46.99999999999999,48
317,22F7 (SM4),A-Connected,30-09-2021 21:00,47.0,49.0,52.0,49.856861586926556,48
317,22F7 (SM4),A-Connected,04-10-2021 17:00,46.0,46.0,56.0,47.29496402877698,46
317,22F7 (SM4),A-Connected,17-09-2021 12:00,46.0,46.0,61.0,46.836712561297624,46
317,22F7 (SM4),A-Connected,23-12-2021 08:00,48.0,46.5,54.0,48.15360204613272,47
317,22F7 (SM4),A-Connected,18-11-2021 05:00,53.0,46.5,48.0,47.4188770571152,53
317,22F7 (SM4),A-Connected,26-10-2021 22:00,50.0,46.5,49.5,48.315877748788665,48
317,22F7 (SM4),A-Connected,25-09-2021 22:00,49.0,47.5,54.5,48.498727341519626,48
317,22F7 (SM4),A-Connected,23-11-2021 02:00,46.0,46.0,48.0,47.644884488448845,45
317,22F7 (SM4),A-Connected,18-09-2021 21:00,46.0,47.0,50.5,48.15330048676244,46
317,22F7 (SM4),A-Connected,12-10-2021 20:00,49.0,47.0,50.5,47.95976154992549,51
317,22F7 (SM4),A-Connected,26-10-2021 06:00,47.0,47.5,49.0,48.25264,46
317,22F7 (SM4),A-Connected,22-11-2021 16:00,45.0,46.0,53.0,47.30378154783532,45
317,22F7 (SM4),A-Connected,28-11-2021 03:00,46.0,46.5,59.0,48.06847610709185,46
317,22F7 (SM4),A-Connected,19-10-2021 19:00,46.0,46.5,49.0,48.02099017481179,46
317,22F7 (SM4),A-Connected,20-09-2021 15:00,46.0,46.0,64.0,46.74675680268898,47
317,22F7 (SM4),A-Connected,22-10-2021 02:00,56.0,47.0,63.0,50.97582953461253,56
317,22F7 (SM4),A-Connected,19-09-2021 15:00,48.0,46.0,64.5,46.639748473210346,47
317,22F7 (SM4),A-Connected,08-09-2021 05:00,46.0,48.0,49.0,48.54822148881555,48
317,22F7 (SM4),A-Connected,07-10-2021 01:00,46.0,47.0,51.5,47.64052132701422,46
317,22F7 (SM4),A-Connected,22-12-2021 20:00,46.0,46.0,48.0,47.51602209944752,46
317,22F7 (SM4),A-Connected,06-11-2021 02:00,49.0,47.0,48.0,47.68970046335145,49
317,22F7 (SM4),A-Connected,22-09-2021 06:00,51.0,47.0,47.0,47.0,46
317,22F7 (SM4),A-Connected,20-12-2021 15:00,47.0,46.0,54.0,50.35511900264451,47
317,22F7 (SM4),A-Connected,06-11-2021 11:00,46.0,46.0,55.0,46.38514789175582,46
317,22F7 (SM4),A-Connected,23-10-2021 03:00,49.0,47.0,54.0,50.154929577464785,49
317,22F7 (SM4),A-Connected,23-12-2021 20:00,47.0,46.0,47.0,46.2095616312815,47
317,22F7 (SM4),A-Connected,31-10-2021 06:00,53.0,47.5,47.5,47.5,51
317,22F7 (SM4),A-Connected,10-09-2021 16:00,46.0,48.0,56.0,48.810810810810814,46
317,22F7 (SM4),A-Connected,20-12-2021 06:00,46.0,46.5,55.0,50.94658731354527,46
317,22F7 (SM4),A-Connected,21-11-2021 07:00,46.0,48.0,47.0,47.092400077484335,46
317,22F7 (SM4),A-Connected,02-10-2021 23:00,47.0,48.0,48.5,48.16720366287942,47
317,22F7 (SM4),A-Connected,07-12-2021 04:00,47.0,46.0,46.0,46.0,47
317,22F7 (SM4),A-Connected,29-09-2021 21:00,49.0,48.5,49.5,48.977734543882406,48
317,22F7 (SM4),A-Connected,29-10-2021 01:00,51.0,47.5,52.0,49.54991847485263,51
317,22F7 (SM4),A-Connected,06-09-2021 16:00,47.0,48.0,61.5,49.10925507900678,47
317,22F7 (SM4),A-Connected,27-09-2021 05:00,45.0,47.0,46.0,46.792355480678104,47
317,22F7 (SM4),A-Connected,18-12-2021 05:00,50.0,46.5,47.0,46.8806301050175,48
317,22F7 (SM4),A-Connected,05-12-2021 05:00,46.0,46.0,46.0,46.0,46
317,22F7 (SM4),A-Connected,06-10-2021 01:00,46.0,47.0,50.0,47.75267646525131,46
317,22F7 (SM4),A-Connected,17-09-2021 13:00,49.0,46.5,61.0,47.49537512846866,46
317,22F7 (SM4),A-Connected,25-12-2021 02:00,46.0,46.0,47.5,46.31786983698983,46
317,22F7 (SM4),A-Connected,13-11-2021 20:00,46.0,47.0,48.0,47.63013698630136,45
317,22F7 (SM4),A-Connected,02-12-2021 06:00,46.0,46.0,49.0,47.01480904130943,46
317,22F7 (SM4),A-Connected,23-11-2021 18:00,45.0,46.0,54.0,48.871245456284676,45
317,22F7 (SM4),A-Connected,07-11-2021 13:00,45.0,47.0,59.0,47.777142857142856,47
317,22F7 (SM4),A-Connected,06-09-2021 12:00,47.0,47.0,58.0,49.03317535545024,47
317,22F7 (SM4),A-Connected,17-09-2021 21:00,46.0,47.5,51.0,48.8603071470762,46
317,22F7 (SM4),A-Connected,14-10-2021 12:00,46.0,47.0,54.0,48.903109182935644,46
317,22F7 (SM4),A-Connected,17-10-2021 09:00,45.0,46.5,51.0,46.90555764175742,47
317,22F7 (SM4),A-Connected,14-10-2021 06:00,47.0,47.5,47.0,47.21853546910755,47
317,22F7 (SM4),A-Connected,13-12-2021 14:00,46.0,46.5,55.0,47.35162213740458,47
317,22F7 (SM4),A-Connected,22-09-2021 11:00,46.0,46.0,52.0,47.37531486146096,46
317,22F7 (SM4),A-Connected,29-12-2021 13:00,46.0,46.0,52.5,46.57679180887372,46
317,22F7 (SM4),A-Connected,07-09-2021 19:00,47.0,46.0,55.0,46.577777777777776,46
317,22F7 (SM4),A-Connected,07-09-2021 16:00,46.0,48.0,61.0,49.41422594142259,46
317,22F7 (SM4),A-Connected,26-11-2021 04:00,48.0,46.5,49.0,47.34961439588689,50
317,22F7 (SM4),A-Connected,30-11-2021 19:00,46.0,46.0,54.0,46.60884955752212,46
317,22F7 (SM4),A-Connected,03-09-2021 17:00,46.0,46.5,59.0,47.775510204081634,
317,22F7 (SM4),A-Connected,14-10-2021 13:00,47.0,47.0,55.5,48.67673430863615,46
317,22F7 (SM4),A-Connected,13-10-2021 19:00,47.0,46.0,50.0,47.90683845391476,48
317,22F7 (SM4),A-Connected,10-10-2021 05:00,50.0,47.5,49.0,47.81940731688689,49
317,22F7 (SM4),A-Connected,08-12-2021 15:00,46.0,46.0,49.0,46.85135135135135,47
317,22F7 (SM4),A-Connected,22-09-2021 23:00,48.0,46.5,47.0,46.91106719367589,48
317,22F7 (SM4),A-Connected,01-09-2021 08:00,47.0,,56.0,56.0,
317,22F7 (SM4),A-Connected,06-10-2021 07:00,46.0,47.5,55.0,49.796048589119444,46
317,22F7 (SM4),A-Connected,24-11-2021 23:00,45.0,46.0,46.0,46.0,45
317,22F7 (SM4),A-Connected,16-10-2021 00:00,46.0,47.5,56.5,48.623201244544326,47
317,22F7 (SM4),A-Connected,03-12-2021 22:00,46.0,46.0,48.0,46.67741935483871,46
317,22F7 (SM4),A-Connected,03-09-2021 01:00,50.0,49.0,59.0,49.744248985115014,
317,22F7 (SM4),A-Connected,19-09-2021 18:00,46.0,46.0,61.0,46.35112540192926,46
317,22F7 (SM4),A-Connected,21-12-2021 15:00,46.0,46.5,53.0,50.400000000000006,46
317,22F7 (SM4),A-Connected,25-12-2021 08:00,46.0,47.0,47.0,47.0,46
317,22F7 (SM4),A-Connected,14-11-2021 08:00,64.0,47.0,46.0,46.15772870662461,64
317,22F7 (SM4),A-Connected,25-11-2021 02:00,47.0,46.0,46.0,45.99999999999999,46
317,22F7 (SM4),A-Connected,20-11-2021 17:00,46.0,46.0,60.0,50.56280845516343,46
317,22F7 (SM4),A-Connected,15-12-2021 03:00,52.0,46.5,47.0,46.59020618556701,50
317,22F7 (SM4),A-Connected,17-10-2021 21:00,46.0,46.5,53.5,48.90737678855327,46
317,22F7 (SM4),A-Connected,21-11-2021 15:00,46.0,46.0,53.0,50.687501817864515,46
317,22F7 (SM4),A-Connected,27-09-2021 21:00,48.0,47.5,49.0,48.29806259314456,48
317,22F7 (SM4),A-Connected,06-12-2021 01:00,47.0,46.0,46.0,46.0,47
317,22F7 (SM4),A-Connected,07-09-2021 01:00,58.0,48.0,47.0,47.63475546305931,54
317,22F7 (SM4),A-Connected,22-12-2021 16:00,46.0,47.0,51.0,49.9211009174312,46
317,22F7 (SM4),A-Connected,21-09-2021 04:00,47.0,47.0,46.0,46.36098060775689,47
317,22F7 (SM4),A-Connected,20-11-2021 07:00,46.0,48.0,61.0,55.88459931845664,46
317,22F7 (SM4),A-Connected,20-11-2021 04:00,46.0,48.0,57.0,51.07696262402962,46
317,22F7 (SM4),A-Connected,07-10-2021 20:00,46.0,48.0,50.5,48.35700191678882,46
317,22F7 (SM4),A-Connected,15-10-2021 00:00,45.0,47.5,49.0,47.87258272453803,45
317,22F7 (SM4),A-Connected,04-12-2021 15:00,46.0,46.0,51.0,46.58659217877095,46
317,22F7 (SM4),A-Connected,28-09-2021 04:00,48.0,46.0,45.0,45.56410256410257,48
317,22F7 (SM4),A-Connected,27-12-2021 23:00,47.0,46.0,46.0,46.0,46
317,22F7 (SM4),A-Connected,18-12-2021 09:00,48.0,46.5,53.0,50.005185185185184,47
317,22F7 (SM4),A-Connected,17-12-2021 14:00,46.0,47.0,54.0,50.088555484402164,48
317,22F7 (SM4),A-Connected,11-09-2021 03:00,50.0,48.0,45.0,45.50453001132502,49
317,22F7 (SM4),A-Connected,18-09-2021 23:00,47.0,48.0,53.0,49.05020752159919,47
317,22F7 (SM4),A-Connected,29-11-2021 13:00,46.0,48.5,55.0,50.54618398955028,46
317,22F7 (SM4),A-Connected,30-09-2021 01:00,51.0,47.0,48.0,47.34257538945263,49
317,22F7 (SM4),A-Connected,03-09-2021 05:00,47.0,50.5,61.0,54.106669997501875,
317,22F7 (SM4),A-Connected,20-10-2021 03:00,46.0,47.0,50.0,47.98532776955176,46
317,22F7 (SM4),A-Connected,13-09-2021 18:00,46.0,46.0,60.0,48.41605068637804,47
317,22F7 (SM4),A-Connected,04-12-2021 12:00,46.0,46.0,48.0,46.99142367066895,46
317,22F7 (SM4),A-Connected,08-09-2021 16:00,48.0,48.0,62.5,48.485558811218084,47
317,22F7 (SM4),A-Connected,02-09-2021 15:00,46.0,46.0,58.0,56.9020116807268,
317,22F7 (SM4),A-Connected,25-12-2021 03:00,46.0,46.0,47.5,46.59985103917906,46
317,22F7 (SM4),A-Connected,14-11-2021 05:00,51.0,47.0,45.0,45.2020202020202,58
317,22F7 (SM4),A-Connected,25-10-2021 07:00,46.0,47.0,57.0,49.618235456808335,46
317,22F7 (SM4),A-Connected,29-11-2021 22:00,46.0,46.0,55.0,47.46897459812366,46
317,22F7 (SM4),A-Connected,25-10-2021 00:00,47.0,46.5,47.5,47.11080669158471,46
317,22F7 (SM4),A-Connected,04-11-2021 22:00,48.0,49.0,48.0,48.26053795372487,47
317,22F7 (SM4),A-Connected,29-10-2021 17:00,46.0,47.5,55.0,50.37098486859569,46
317,22F7 (SM4),A-Connected,27-12-2021 03:00,50.0,46.0,46.0,46.0,49
317,22F7 (SM4),A-Connected,24-11-2021 00:00,45.0,46.0,49.0,47.65136363636364,45
317,22F7 (SM4),A-Connected,25-12-2021 23:00,46.0,46.0,49.5,46.689835097218804,46
317,22F7 (SM4),A-Connected,03-10-2021 10:00,46.0,46.0,54.0,46.82285714285714,46
317,22F7 (SM4),A-Connected,25-11-2021 20:00,48.0,46.0,54.0,50.73832081019275,48
317,22F7 (SM4),A-Connected,23-11-2021 14:00,47.0,46.0,53.0,48.06961840955433,50
317,22F7 (SM4),A-Connected,09-09-2021 17:00,47.0,46.0,62.0,47.632012553942715,47
317,22F7 (SM4),A-Connected,21-11-2021 18:00,46.0,46.0,57.0,48.87963302752294,46
317,22F7 (SM4),A-Connected,22-12-2021 07:00,45.0,47.0,52.0,49.57668711656442,46
317,22F7 (SM4),A-Connected,01-12-2021 14:00,46.0,46.5,53.0,47.350997506234414,46
317,22F7 (SM4),A-Connected,06-09-2021 22:00,52.0,46.0,51.0,48.184000000000005,50
317,22F7 (SM4),A-Connected,24-09-2021 07:00,47.0,46.0,60.0,48.29643789570918,47
317,22F7 (SM4),A-Connected,08-12-2021 02:00,47.0,46.0,46.0,46.0,46
317,22F7 (SM4),A-Connected,01-12-2021 15:00,46.0,46.0,53.0,47.04299262381454,46
317,22F7 (SM4),A-Connected,13-09-2021 08:00,50.0,47.5,63.0,53.50177619893428,50
317,22F7 (SM4),A-Connected,09-12-2021 12:00,47.0,46.0,50.0,47.24629080118695,47
317,22F7 (SM4),A-Connected,30-12-2021 11:00,46.0,46.0,52.0,46.43281807372176,46
317,22F7 (SM4),A-Connected,26-09-2021 10:00,46.0,46.0,52.0,46.81745325022262,46
317,22F7 (SM4),A-Connected,20-10-2021 08:00,45.0,46.5,61.0,51.46406943883731,46
317,22F7 (SM4),A-Connected,04-11-2021 20:00,47.0,49.0,50.0,49.5292727201494,48
317,22F7 (SM4),A-Connected,24-09-2021 14:00,46.0,46.0,56.0,50.72979413967634,46
317,22F7 (SM4),A-Connected,27-10-2021 02:00,48.0,47.0,49.5,48.48629411979413,49
317,22F7 (SM4),A-Connected,15-09-2021 04:00,47.0,48.0,47.0,47.35316701615887,47
317,22F7 (SM4),A-Connected,30-11-2021 00:00,46.0,46.0,54.0,46.33136094674556,46
317,22F7 (SM4),A-Connected,26-11-2021 01:00,48.0,46.0,46.0,45.99999999999999,48
317,22F7 (SM4),A-Connected,03-09-2021 02:00,48.0,49.0,61.0,49.94151212553495,
317,22F7 (SM4),A-Connected,22-10-2021 10:00,47.0,46.0,68.0,55.43697424193022,47
317,22F7 (SM4),A-Connected,29-12-2021 14:00,46.0,46.0,51.5,46.55921787709497,46
317,22F7 (SM4),A-Connected,15-12-2021 12:00,51.0,47.0,58.0,47.76338400528751,51
317,22F7 (SM4),A-Connected,20-09-2021 03:00,46.0,48.0,49.0,48.34546538062551,46
317,22F7 (SM4),A-Connected,08-12-2021 05:00,46.0,46.0,47.0,46.47085201793722,46
317,22F7 (SM4),A-Connected,30-12-2021 02:00,47.0,46.0,48.0,46.499857941092905,46
317,22F7 (SM4),A-Connected,02-09-2021 12:00,47.0,47.0,60.0,58.5808228053126,
317,22F7 (SM4),A-Connected,23-12-2021 15:00,46.0,47.0,49.0,47.49722894387636,46
317,22F7 (SM4),A-Connected,14-12-2021 15:00,49.0,46.0,58.0,46.577451879010084,49
317,22F7 (SM4),A-Connected,17-11-2021 16:00,45.0,46.5,57.0,49.712412587412594,46
317,22F7 (SM4),A-Connected,12-09-2021 17:00,47.0,46.0,55.0,46.77630331753554,48
317,22F7 (SM4),A-Connected,04-12-2021 22:00,46.0,46.0,47.0,46.44303797468355,46
317,22F7 (SM4),A-Connected,05-12-2021 23:00,47.0,46.0,49.0,46.62376237623762,47
317,22F7 (SM4),A-Connected,30-12-2021 22:00,46.0,46.0,53.5,46.31466113416322,46
317,22F7 (SM4),A-Connected,29-12-2021 01:00,46.0,46.0,49.0,46.224969097651424,46
317,22F7 (SM4),A-Connected,08-10-2021 02:00,48.0,46.5,45.5,45.875626043405674,48
317,22F7 (SM4),A-Connected,13-11-2021 02:00,46.0,47.0,46.0,46.47653429602888,47
317,22F7 (SM4),A-Connected,07-09-2021 23:00,50.0,47.5,51.0,48.921875,51
317,22F7 (SM4),A-Connected,08-12-2021 14:00,47.0,46.0,49.0,46.87500000000001,47
317,22F7 (SM4),A-Connected,12-09-2021 10:00,46.0,47.0,51.0,47.436363636363645,48
317,22F7 (SM4),A-Connected,04-12-2021 17:00,46.0,46.0,50.0,46.70945945945945,46
317,22F7 (SM4),A-Connected,30-12-2021 21:00,46.0,46.0,52.5,46.24712763735116,46
317,22F7 (SM4),A-Connected,14-10-2021 20:00,45.0,47.0,49.5,47.65161551980533,46
317,22F7 (SM4),A-Connected,18-12-2021 00:00,45.0,46.0,48.0,47.54066985645933,45
317,22F7 (SM4),A-Connected,08-10-2021 07:00,48.0,47.0,52.0,48.579853143643874,48
317,22F7 (SM4),A-Connected,03-11-2021 11:00,48.0,46.0,58.0,47.65349544072948,47
317,22F7 (SM4),A-Connected,27-11-2021 09:00,46.0,46.0,51.0,47.54549890217126,46
317,22F7 (SM4),A-Connected,28-10-2021 13:00,47.0,46.0,54.0,46.974666861912425,47
317,22F7 (SM4),A-Connected,08-12-2021 09:00,46.0,46.0,49.0,46.84450402144772,47
317,22F7 (SM4),A-Connected,02-10-2021 01:00,47.0,47.0,46.0,46.419979760011564,46
317,22F7 (SM4),A-Connected,03-11-2021 09:00,48.0,46.0,58.0,47.22984174830445,48
317,22F7 (SM4),A-Connected,29-11-2021 17:00,46.0,46.0,57.0,48.165625,46
317,22F7 (SM4),A-Connected,30-09-2021 04:00,49.0,47.0,48.0,47.26295436968291,49
317,22F7 (SM4),A-Connected,05-10-2021 06:00,47.0,48.0,49.5,48.33893298873915,47
317,22F7 (SM4),A-Connected,15-09-2021 02:00,46.0,49.0,48.5,48.73233153237007,46
317,22F7 (SM4),A-Connected,07-09-2021 17:00,46.0,46.0,58.0,47.00000000000001,46
317,22F7 (SM4),A-Connected,18-12-2021 22:00,47.0,46.0,58.0,49.46067415730337,47
317,22F7 (SM4),A-Connected,15-09-2021 19:00,46.0,47.0,50.5,47.55536181342632,46
317,22F7 (SM4),A-Connected,12-09-2021 20:00,50.0,49.0,51.0,49.959480562176374,49
317,22F7 (SM4),A-Connected,17-10-2021 14:00,48.0,47.0,62.0,47.995092232188185,48
317,22F7 (SM4),A-Connected,28-12-2021 13:00,46.0,46.0,52.0,47.299949260372344,45
317,22F7 (SM4),A-Connected,03-10-2021 06:00,47.0,48.0,48.5,48.23611111111111,47
317,22F7 (SM4),A-Connected,09-11-2021 23:00,48.0,47.5,55.0,48.83460211728321,48
317,22F7 (SM4),A-Connected,11-10-2021 07:00,47.0,47.5,54.0,49.120505358995054,47
317,22F7 (SM4),A-Connected,26-12-2021 10:00,46.0,46.0,51.5,46.401153030570775,46
317,22F7 (SM4),A-Connected,26-10-2021 13:00,45.0,46.5,54.0,47.12521708926711,45
317,22F7 (SM4),A-Connected,11-09-2021 18:00,46.0,46.0,51.0,48.04809286898839,46
317,22F7 (SM4),A-Connected,22-10-2021 16:00,47.0,46.0,66.0,48.13053918358437,48
317,22F7 (SM4),A-Connected,23-09-2021 08:00,46.0,46.0,55.0,47.8752931978108,46
317,22F7 (SM4),A-Connected,22-12-2021 15:00,47.0,46.5,52.0,50.72759267949319,46
317,22F7 (SM4),A-Connected,17-12-2021 05:00,55.0,46.5,51.0,48.214088079317506,50
317,22F7 (SM4),A-Connected,06-09-2021 01:00,47.0,48.0,48.0,48.0,46
317,22F7 (SM4),A-Connected,12-12-2021 09:00,46.0,46.0,48.0,46.43933054393306,45
317,22F7 (SM4),A-Connected,03-11-2021 18:00,53.0,46.5,56.0,51.50020177336368,53
317,22F7 (SM4),A-Connected,14-12-2021 19:00,48.0,46.0,54.0,46.43933054393305,48
317,22F7 (SM4),A-Connected,21-09-2021 20:00,46.0,46.0,49.0,47.07121132472214,46
317,22F7 (SM4),A-Connected,24-12-2021 22:00,46.0,46.0,48.0,46.38237743245494,46
317,22F7 (SM4),A-Connected,18-11-2021 23:00,45.0,46.0,48.0,47.64758364312268,45
317,22F7 (SM4),A-Connected,03-12-2021 14:00,45.0,46.0,53.0,46.85664335664336,45
317,22F7 (SM4),A-Connected,22-09-2021 04:00,46.0,47.0,45.5,45.918532552531865,47
317,22F7 (SM4),A-Connected,02-10-2021 08:00,46.0,46.5,50.0,48.61448493027439,46
317,22F7 (SM4),A-Connected,18-12-2021 01:00,46.0,47.0,48.0,47.72263840672392,45
317,22F7 (SM4),A-Connected,29-11-2021 06:00,46.0,46.0,54.0,47.20346620450607,45
317,22F7 (SM4),A-Connected,28-09-2021 05:00,48.0,46.5,45.5,46.11892901618929,48
317,22F7 (SM4),A-Connected,12-12-2021 08:00,45.0,46.0,46.0,46.0,45
317,22F7 (SM4),A-Connected,25-09-2021 02:00,47.0,47.0,48.0,47.18962419523881,47
317,22F7 (SM4),A-Connected,27-10-2021 15:00,46.0,46.5,55.5,47.269077436408544,46
317,22F7 (SM4),A-Connected,05-10-2021 17:00,48.0,46.0,57.0,47.44649763644176,47
317,22F7 (SM4),A-Connected,11-11-2021 10:00,64.0,46.0,55.0,47.76835054423667,55
317,22F7 (SM4),A-Connected,25-09-2021 05:00,48.0,47.0,46.0,46.75340752782293,48
317,22F7 (SM4),A-Connected,06-10-2021 20:00,46.0,48.0,56.0,48.346644010195405,46
317,22F7 (SM4),A-Connected,14-10-2021 11:00,46.0,47.0,54.0,48.01633393829402,45
317,22F7 (SM4),A-Connected,25-11-2021 12:00,46.0,47.0,60.0,47.768930776730585,47
317,22F7 (SM4),A-Connected,18-11-2021 22:00,45.0,46.0,48.0,47.43586516853933,45
317,22F7 (SM4),A-Connected,20-10-2021 15:00,48.0,46.5,60.0,49.08082653921845,47
317,22F7 (SM4),A-Connected,04-11-2021 17:00,48.0,47.5,55.0,51.63282740259918,48
317,22F7 (SM4),A-Connected,22-11-2021 22:00,46.0,46.0,48.0,47.33046847481507,46
